timestamp,content
"2019-11-13 11:53:18.471819","$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359.657,E,1.8,94,290300,1.6,W*49
"
"2019-11-13 11:53:18.471819","$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359.657,E,1.8,94,290300,1.6,W*49
"
"2019-11-13 11:53:18.471819","$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359$GPRMC,105318,A,5158.589,N,00359.657,E,1.8,94,290300,1.6,W*49
"
"2019-11-13 11:53:19.177613","$GPRMC,105318,A,5158.589,N,00359.658,E,1.9,93,290300,1.6,W*40
"
"2019-11-13 11:53:19.177613","$GPRMC,105318,A,5158.589,N,00359.658,E,1.9,93,290300,1.6,W*40
"
"2019-11-13 11:53:19.177613","$GPRMC,105318,A,5158.589,N,00359.658,E,1.9,93,290300,1.6,W*40
"
"2019-11-13 11:53:19.983634","$GPRMC,105319,A,5158.589,N,00359.659,E,1.9,90,290300,1.6,W*43
"
"2019-11-13 11:53:19.983634","$GPRMC,105319,A,5158.589,N,00359.659,E,1.9,90,290300,1.6,W*43
"
"2019-11-13 11:53:19.983634","$GPRMC,105319,A,5158.589,N,00359.659,E,1.9,90,290300,1.6,W*43
"
"2019-11-13 11:53:20.789610","$GPRMC,105320,A,5158.589,N,00359.659,E,2.0,90,290300,1.6,W*43
"
"2019-11-13 11:53:20.789610","$GPRMC,105320,A,5158.589,N,00359.659,E,2.0,90,290300,1.6,W*43
"
"2019-11-13 11:53:20.789610","$GPRMC,105320,A,5158.589,N,00359.659,E,2.0,90,290300,1.6,W*43
"
"2019-11-13 11:53:21.394743","$GPRMC,105321,A,5158.589,N,00359.660,E,2.0,90,290300,1.6,W*48
"
"2019-11-13 11:53:21.394743","$GPRMC,105321,A,5158.589,N,00359.660,E,2.0,90,290300,1.6,W*48
"
"2019-11-13 11:53:21.394743","$GPRMC,105321,A,5158.589,N,00359.660,E,2.0,90,290300,1.6,W*48
"
"2019-11-13 11:53:22.200997","$GPRMC,105321,A,5158.589,N,00359.661,E,2.0,90,290300,1.6,W*49
"
"2019-11-13 11:53:22.200997","$GPRMC,105321,A,5158.589,N,00359.661,E,2.0,90,290300,1.6,W*49
"
"2019-11-13 11:53:22.200997","$GPRMC,105321,A,5158.589,N,00359.661,E,2.0,90,290300,1.6,W*49
"
"2019-11-13 11:53:22.907087","$GPRMC,105322,A,5158.589,N,00359.661,E,2.1,90,290300,1.6,W*4B
"
"2019-11-13 11:53:22.907087","$GPRMC,105322,A,5158.589,N,00359.661,E,2.1,90,290300,1.6,W*4B
"
"2019-11-13 11:53:22.907087","$GPRMC,105322,A,5158.589,N,00359.661,E,2.1,90,290300,1.6,W*4B
"
"2019-11-13 11:53:23.512545","$GPRMC,105323,A,5158.589,N,00359.662,E,2.1,90,290300,1.6,W*49
"
"2019-11-13 11:53:23.512545","$GPRMC,105323,A,5158.589,N,00359.662,E,2.1,90,290300,1.6,W*49
"
"2019-11-13 11:53:23.512545","$GPRMC,105323,A,5158.589,N,00359.662,E,2.1,90,290300,1.6,W*49
"
"2019-11-13 11:53:24.319389","$GPRMC,105323,A,5158.589,N,00359.663,E,2.1,90,290300,1.6,W*48
"
"2019-11-13 11:53:24.319389","$GPRMC,105323,A,5158.589,N,00359.663,E,2.1,90,290300,1.6,W*48
"
"2019-11-13 11:53:24.319389","$GPRMC,105323,A,5158.589,N,00359.663,E,2.1,90,290300,1.6,W*48
"
"2019-11-13 11:53:25.125197","$GPRMC,105324,A,5158.589,N,00359.663,E,2.1,90,290300,1.6,W*4F
"
"2019-11-13 11:53:25.125197","$GPRMC,105324,A,5158.589,N,00359.663,E,2.1,90,290300,1.6,W*4F
"
"2019-11-13 11:53:25.125197","$GPRMC,105324,A,5158.589,N,00359.663,E,2.1,90,290300,1.6,W*4F
"
"2019-11-13 11:53:25.931036","$GPRMC,105325,A,5158.589,N,00359.664,E,2.1,90,290300,1.6,W*49
"
"2019-11-13 11:53:25.931036","$GPRMC,105325,A,5158.589,N,00359.664,E,2.1,90,290300,1.6,W*49
"
"2019-11-13 11:53:25.931036","$GPRMC,105325,A,5158.589,N,00359.664,E,2.1,90,290300,1.6,W*49
"
"2019-11-13 11:53:26.535698","$GPRMC,105326,A,5158.589,N,00359.665,E,2.1,90,290300,1.6,W*4B
"
"2019-11-13 11:53:26.535698","$GPRMC,105326,A,5158.589,N,00359.665,E,2.1,90,290300,1.6,W*4B
"
"2019-11-13 11:53:26.535698","$GPRMC,105326,A,5158.589,N,00359.665,E,2.1,90,290300,1.6,W*4B
"
"2019-11-13 11:53:27.342297","$GPRMC,105326,A,5158.589,N,00359.666,E,2.1,90,290300,1.6,W*48
"
"2019-11-13 11:53:27.342297","$GPRMC,105326,A,5158.589,N,00359.666,E,2.1,90,290300,1.6,W*48
"
