timestamp,payload
2020-12-09T10:35:25.272372,"$GPGGA,093523,5154.8028,N,00429.1968,E,2,04,02,+0005,M,+047,M,00,0000*6F"
2020-12-09T10:35:25.275564,"$YXMTW,36.8,C*1F"
2020-12-09T10:35:25.282149,"$GPGLL,5154.8028,N,00429.1968,E,093523.00,A*04"
2020-12-09T10:35:25.291177,"$GPVTG,242.4,T,,,000.0,N,000.0,K*2D"
2020-12-09T10:35:25.295806,"$GPROT,+0000.1,A*2B"
2020-12-09T10:35:25.304672,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:35:25.315350,"$GPZDA,093524.00,09,12,2020,-02,00*4A"
2020-12-09T10:35:25.359612,"$HEROT,15.89,A*2E"
2020-12-09T10:35:25.429624,"$GPHDT,219.9,T*36"
2020-12-09T10:35:25.452010,"$GPRMC,093523,A,5154.8028,N,00429.1968,E,000.0,242.,091220,01.,E*4B"
2020-12-09T10:35:25.503976,"$GPGGA,093525.09,5154.8024,N,00429.1964,E,2,9,1.1,8.5,M,44.9,M,,*5D"
2020-12-09T10:35:25.539612,"$HCHDT,255.0,T*2B"
2020-12-09T10:35:25.621394,"$GPVTG,18.6,T,18.1,M,0.0,N,0.0,K,D*21"
2020-12-09T10:35:25.629716,"$GPHDT,219.9,T*36"
2020-12-09T10:35:25.645682,"$HEROT,16.87,A*23"
2020-12-09T10:35:25.653981,"$GPRMC,093523,A,5154.8028,N,00429.1969,E,000.0,242.,091220,01.,E*4A"
2020-12-09T10:35:25.676368,"$WIMWV,319.2,R,7.3,N,A*2E"
2020-12-09T10:35:25.729979,"$VDVBW,000.36,,A,00.00,00.00,V,,V,00.00,V*73"
2020-12-09T10:35:25.794678,"$VDVLW,9968.24,N,5898.25,N*5C"
2020-12-09T10:35:25.828178,"$WIMDA,29.7958,I,1.0090,B,-0.4,C,,,,,,,214.2,T,213.7,M,7.3,N,3.8,M*3E"
2020-12-09T10:35:25.831701,"$GPHDT,219.9,T*36"
2020-12-09T10:35:25.852026,"$GPRMC,093523,A,5154.8028,N,00429.1969,E,000.0,242.,091220,01.,E*4A"
2020-12-09T10:35:25.905293,"$GPZDA,093525.59,09,12,2020,00,00*68"
2020-12-09T10:35:25.931652,"$HEROT,17.94,A*20"
2020-12-09T10:35:26.031676,"$GPHDT,219.9,T*36"
2020-12-09T10:35:26.041685,"$YXXDR,C,-5.9,C,WCHR,C,-5.9,C,WCHT,C,,C,HINX,P,1.0080,B,STNP*42"
2020-12-09T10:35:26.054043,"$GPRMC,093524,A,5154.8028,N,00429.1969,E,000.0,242.,091220,01.,E*4D"
2020-12-09T10:35:26.077722,"$HCHDT,255.2,T*29"
2020-12-09T10:35:26.159317,"$YXXDR,A,-3.4,D,PTCH,A,0.3,D,ROLL*74"
2020-12-09T10:35:26.162376,"$SDDPT,6.00,0.00,100.0*52"
2020-12-09T10:35:26.214345,"$WIMWV,317.2,R,8.0,N,A*2C"
2020-12-09T10:35:26.217683,"$HEROT,18.53,A*24"
2020-12-09T10:35:26.236914,"$SDDBT,19.68,f,6.00,M,3.28,F*0F"
2020-12-09T10:35:26.241740,"$GPHDT,220.0,T*35"
2020-12-09T10:35:26.262051,"$GPRMC,093524,A,5154.8028,N,00429.1968,E,000.1,243.,091220,01.,E*4C"
2020-12-09T10:35:26.277574,"$YXMTW,36.8,C*1F"
2020-12-09T10:35:26.286438,"$GPGGA,093524,5154.8028,N,00429.1968,E,2,04,02,+0005,M,+047,M,00,0000*68"
2020-12-09T10:35:26.292186,"$GPGLL,5154.8028,N,00429.1968,E,093524.00,A*03"
2020-12-09T10:35:26.301224,"$GPVTG,243.2,T,,,000.1,N,000.1,K*2A"
2020-12-09T10:35:26.305951,"$GPROT,+0000.9,A*23"
2020-12-09T10:35:26.314712,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:35:26.325416,"$GPZDA,093525.00,09,12,2020,-02,00*4B"
2020-12-09T10:35:26.439701,"$GPHDT,220.0,T*35"
2020-12-09T10:35:26.462039,"$GPRMC,093524,A,5154.8028,N,00429.1968,E,000.1,243.,091220,01.,E*4C"
2020-12-09T10:35:26.506130,"$GPGGA,093526.09,5154.8024,N,00429.1964,E,2,10,1.0,8.5,M,44.9,M,,*67"
2020-12-09T10:35:26.507760,"$HEROT,17.75,A*2F"
2020-12-09T10:35:26.541687,"$HCHDT,255.7,T*2C"
2020-12-09T10:35:26.627588,"$GPVTG,177.5,T,177.0,M,0.1,N,0.1,K,D*23"
2020-12-09T10:35:26.639751,"$GPHDT,220.0,T*35"
2020-12-09T10:35:26.662076,"$GPRMC,093524,A,5154.8026,N,00429.1967,E,000.1,244.,091220,01.,E*4A"
2020-12-09T10:35:26.682373,"$WIMWV,315.7,R,8.0,N,A*2B"
2020-12-09T10:35:26.789704,"$HEROT,15.68,A*21"
2020-12-09T10:35:26.834327,"$WIMDA,29.7899,I,1.0088,B,-0.4,C,,,,,,,211.6,T,211.1,M,8.0,N,4.1,M*3C"
2020-12-09T10:35:26.841706,"$GPHDT,220.0,T*35"
2020-12-09T10:35:26.852021,"$VDVBW,000.36,,A,00.00,00.00,V,,V,00.00,V*73"
2020-12-09T10:35:26.864053,"$GPRMC,093524,A,5154.8026,N,00429.1967,E,000.1,244.,091220,01.,E*4A"
2020-12-09T10:35:26.911338,"$GPZDA,093526.59,09,12,2020,00,00*6B"
2020-12-09T10:35:26.914772,"$VDVLW,9968.24,N,5898.25,N*5C"
2020-12-09T10:35:27.039717,"$GPHDT,220.0,T*35"
2020-12-09T10:35:27.047715,"$YXXDR,C,-6.0,C,WCHR,C,-6.0,C,WCHT,C,,C,HINX,P,1.0078,B,STNP*45"
2020-12-09T10:35:27.062061,"$GPRMC,093525,A,5154.8026,N,00429.1967,E,000.1,245.,091220,01.,E*4A"
2020-12-09T10:35:27.075752,"$HEROT,13.17,A*2F"
2020-12-09T10:35:27.083713,"$HCHDT,256.3,T*2B"
2020-12-09T10:35:27.154468,"$SDDPT,5.92,0.00,100.0*5A"
2020-12-09T10:35:27.167454,"$YXXDR,A,-4.4,D,PTCH,A,-0.4,D,ROLL*59"
2020-12-09T10:35:27.222417,"$WIMWV,318.3,R,8.3,N,A*21"
2020-12-09T10:35:27.232921,"$SDDBT,19.42,f,5.92,M,3.23,F*04"
2020-12-09T10:35:27.235724,"$GPHDT,220.0,T*35"
2020-12-09T10:35:27.252063,"$GPRMC,093525,A,5154.8026,N,00429.1967,E,000.1,245.,091220,01.,E*4A"
2020-12-09T10:35:27.272491,"$GPGGA,093525,5154.8026,N,00429.1967,E,2,04,02,+0005,M,+047,M,00,0000*68"
2020-12-09T10:35:27.274063,"$YXMTW,36.8,C*1F"
2020-12-09T10:35:27.282239,"$GPGLL,5154.8026,N,00429.1967,E,093525.00,A*03"
2020-12-09T10:35:27.291292,"$GPVTG,245.3,T,,,000.1,N,000.1,K*2D"
2020-12-09T10:35:27.295921,"$GPROT,+0001.1,A*2A"
2020-12-09T10:35:27.304819,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:35:27.315493,"$GPZDA,093526.00,09,12,2020,-02,00*48"
2020-12-09T10:35:27.361722,"$HEROT,11.21,A*28"
2020-12-09T10:35:27.431752,"$GPHDT,220.0,T*35"
2020-12-09T10:35:27.452075,"$GPRMC,093525,A,5154.8026,N,00429.1967,E,000.1,245.,091220,01.,E*4A"
2020-12-09T10:35:27.504173,"$GPGGA,093527.09,5154.8024,N,00429.1964,E,2,10,1.0,8.5,M,44.9,M,,*66"
2020-12-09T10:35:27.539730,"$HCHDT,256.7,T*2F"
2020-12-09T10:35:27.627649,"$GPVTG,253.9,T,253.4,M,0.1,N,0.1,K,D*2B"
2020-12-09T10:35:27.631762,"$GPHDT,220.0,T*35"
2020-12-09T10:35:27.643716,"$HEROT,9.96,A*1D"
2020-12-09T10:35:27.652093,"$GPRMC,093525,A,5154.8027,N,00429.1966,E,000.1,245.,091220,01.,E*4A"
2020-12-09T10:35:27.682435,"$WIMWV,317.3,R,8.8,N,A*25"
2020-12-09T10:35:27.736088,"$VDVBW,000.36,,A,00.00,00.00,V,,V,00.00,V*73"
2020-12-09T10:35:27.798789,"$VDVLW,9968.24,N,5898.25,N*5C"
2020-12-09T10:35:27.834313,"$WIMDA,29.7899,I,1.0088,B,-0.4,C,,,,,,,213.7,T,213.2,M,8.7,N,4.5,M*3D"
2020-12-09T10:35:27.835971,"$GPHDT,220.0,T*35"
2020-12-09T10:35:27.852099,"$GPRMC,093525,A,5154.8027,N,00429.1966,E,000.1,245.,091220,01.,E*4A"
2020-12-09T10:35:27.909406,"$GPZDA,093527.59,09,12,2020,00,00*6A"
2020-12-09T10:35:27.929673,"$HEROT,9.52,A*15"
2020-12-09T10:35:28.031813,"$GPHDT,220.0,T*35"
2020-12-09T10:35:28.047760,"$YXXDR,C,-6.4,C,WCHR,C,-6.4,C,WCHT,C,,C,HINX,P,1.0078,B,STNP*45"
2020-12-09T10:35:28.053752,"$GPRMC,093526,A,5154.8027,N,00429.1965,E,000.1,245.,091220,01.,E*4A"
2020-12-09T10:35:28.083776,"$HCHDT,256.9,T*21"
2020-12-09T10:35:28.156479,"$SDDPT,5.94,0.00,100.0*5C"
2020-12-09T10:35:28.163474,"$YXXDR,A,-4.9,D,PTCH,A,1.3,D,ROLL*7F"
2020-12-09T10:35:28.215721,"$HEROT,9.64,A*10"
2020-12-09T10:35:28.220467,"$WIMWV,319.4,R,9.5,N,A*20"
2020-12-09T10:35:28.231810,"$GPHDT,220.0,T*35"
2020-12-09T10:35:28.237008,"$SDDBT,19.49,f,5.94,M,3.24,F*0E"
2020-12-09T10:35:28.254153,"$GPRMC,093526,A,5154.8027,N,00429.1965,E,000.1,204.,091220,01.,E*4F"
2020-12-09T10:35:28.272552,"$GPGGA,093526,5154.8027,N,00429.1965,E,2,04,02,+0005,M,+047,M,00,0000*68"
2020-12-09T10:35:28.275735,"$YXMTW,36.9,C*1E"
2020-12-09T10:35:28.282310,"$GPGLL,5154.8027,N,00429.1965,E,093526.00,A*03"
2020-12-09T10:35:28.291343,"$GPVTG,204.8,T,,,000.1,N,000.1,K*23"
2020-12-09T10:35:28.296007,"$GPROT,+0000.6,A*2C"
2020-12-09T10:35:28.304826,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:35:28.315509,"$GPZDA,093527.00,09,12,2020,-02,00*49"
2020-12-09T10:35:28.431843,"$GPHDT,220.0,T*35"
2020-12-09T10:35:28.452146,"$GPRMC,093526,A,5154.8027,N,00429.1965,E,000.1,204.,091220,01.,E*4F"
2020-12-09T10:35:28.506241,"$GPGGA,093528.09,5154.8024,N,00429.1965,E,2,10,1.0,8.5,M,44.9,M,,*68"
2020-12-09T10:35:28.507937,"$HEROT,11.14,A*2E"
2020-12-09T10:35:28.539799,"$HCHDT,256.7,T*2F"
2020-12-09T10:35:28.627716,"$GPVTG,281.8,T,281.3,M,0.1,N,0.1,K,D*2D"
2020-12-09T10:35:28.631799,"$GPHDT,220.0,T*35"
2020-12-09T10:35:28.652151,"$GPRMC,093526,A,5154.8028,N,00429.1965,E,000.1,248.,091220,01.,E*48"
2020-12-09T10:35:28.682501,"$WIMWV,319.2,R,9.6,N,A*25"
2020-12-09T10:35:28.730181,"$VDVBW,000.36,,A,00.00,00.00,V,,V,00.00,V*73"
2020-12-09T10:35:28.789817,"$HEROT,14.27,A*2B"
2020-12-09T10:35:28.794833,"$VDVLW,9968.24,N,5898.25,N*5C"
2020-12-09T10:35:28.834325,"$WIMDA,29.7958,I,1.0090,B,-0.4,C,,,,,,,215.3,T,214.8,M,9.5,N,4.9,M*38"
2020-12-09T10:35:28.835989,"$GPHDT,220.0,T*35"
2020-12-09T10:35:28.852151,"$GPRMC,093526,A,5154.8028,N,00429.1965,E,000.0,248.,091220,01.,E*49"
2020-12-09T10:35:28.909469,"$GPZDA,093528.59,09,12,2020,00,00*65"
2020-12-09T10:35:29.031826,"$GPHDT,220.0,T*35"
2020-12-09T10:35:29.047827,"$YXXDR,C,-6.5,C,WCHR,C,-6.5,C,WCHT,C,,C,HINX,P,1.0080,B,STNP*42"
2020-12-09T10:35:29.053814,"$GPRMC,093527,A,5154.8028,N,00429.1965,E,000.0,248.,091220,01.,E*48"
2020-12-09T10:35:29.075806,"$HEROT,18.37,A*26"
2020-12-09T10:35:29.083812,"$HCHDT,256.2,T*2A"
2020-12-09T10:35:29.158512,"$SDDPT,5.98,0.00,100.0*50"
2020-12-09T10:35:29.163511,"$YXXDR,A,-4.0,D,PTCH,A,1.5,D,ROLL*70"
2020-12-09T10:35:29.218563,"$WIMWV,316.8,R,9.1,N,A*27"
2020-12-09T10:35:29.231860,"$GPHDT,220.1,T*34"
2020-12-09T10:35:29.237049,"$SDDBT,19.62,f,5.98,M,3.27,F*08"
2020-12-09T10:35:29.254185,"$GPRMC,093527,A,5154.8028,N,00429.1966,E,000.0,248.,091220,01.,E*4B"
2020-12-09T10:35:29.272659,"$GPGGA,093527,5154.8028,N,00429.1966,E,2,04,02,+0005,M,+047,M,00,0000*65"
2020-12-09T10:35:29.277802,"$YXMTW,36.9,C*1E"
2020-12-09T10:35:29.284374,"$GPGLL,5154.8028,N,00429.1966,E,093527.00,A*0E"
2020-12-09T10:35:29.291390,"$GPVTG,248.2,T,,,000.0,N,000.1,K*20"
2020-12-09T10:35:29.296076,"$GPROT,+0001.0,A*2B"
2020-12-09T10:35:29.304988,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:35:29.315583,"$GPZDA,093528.00,09,12,2020,-02,00*46"
2020-12-09T10:35:29.361845,"$HEROT,21.26,A*2C"
2020-12-09T10:35:29.431909,"$GPHDT,220.1,T*34"
2020-12-09T10:35:29.452222,"$GPRMC,093527,A,5154.8028,N,00429.1966,E,000.0,248.,091220,01.,E*4B"
2020-12-09T10:35:29.506279,"$GPGGA,093529.09,5154.8024,N,00429.1965,E,2,10,1.0,8.4,M,44.9,M,,*68"
2020-12-09T10:35:29.541850,"$HCHDT,255.9,T*22"
2020-12-09T10:35:29.627794,"$GPVTG,330.8,T,330.3,M,0.0,N,0.0,K,D*2D"
2020-12-09T10:35:29.631912,"$GPHDT,220.2,T*37"
2020-12-09T10:35:29.646021,"$HEROT,22.17,A*2D"
2020-12-09T10:35:29.654247,"$GPRMC,093527,A,5154.8028,N,00429.1967,E,000.0,248.,091220,01.,E*4A"
2020-12-09T10:35:29.682537,"$WIMWV,313.4,R,9.8,N,A*27"
2020-12-09T10:35:29.730188,"$VDVBW,000.36,,A,00.00,00.00,V,,V,00.00,V*73"
2020-12-09T10:35:29.792953,"$VDVLW,9968.24,N,5898.25,N*5C"
2020-12-09T10:35:29.834381,"$WIMDA,29.7928,I,1.0089,B,-0.4,C,,,,,,,209.3,T,208.8,M,9.8,N,5.0,M*32"
2020-12-09T10:35:29.836022,"$GPHDT,220.2,T*37"
2020-12-09T10:35:29.852224,"$GPRMC,093527,A,5154.8028,N,00429.1967,E,000.0,248.,091220,01.,E*4A"
2020-12-09T10:35:29.911557,"$GPZDA,093529.59,09,12,2020,00,00*64"
2020-12-09T10:35:29.931990,"$HEROT,20.86,A*27"
2020-12-09T10:35:30.031958,"$GPHDT,220.2,T*37"
2020-12-09T10:35:30.047958,"$YXXDR,C,-6.7,C,WCHR,C,-6.7,C,WCHT,C,,C,HINX,P,1.0079,B,STNP*44"
2020-12-09T10:35:30.053905,"$GPRMC,093528,A,5154.8028,N,00429.1967,E,000.0,248.,091220,01.,E*45"
2020-12-09T10:35:30.083985,"$HCHDT,255.9,T*22"
2020-12-09T10:35:30.154606,"$SDDPT,5.98,0.00,100.0*50"
2020-12-09T10:35:30.165543,"$YXXDR,A,-3.2,D,PTCH,A,1.2,D,ROLL*72"
2020-12-09T10:35:30.217936,"$HEROT,17.47,A*2E"
2020-12-09T10:35:30.222668,"$WIMWV,317.5,R,10.2,N,A*10"
2020-12-09T10:35:30.233081,"$SDDBT,19.62,f,5.98,M,3.27,F*08"
2020-12-09T10:35:30.235960,"$GPHDT,220.3,T*36"
2020-12-09T10:35:30.254252,"$GPRMC,093528,A,5154.8028,N,00429.1967,E,000.0,246.,091220,01.,E*4B"
2020-12-09T10:35:30.272655,"$GPGGA,093528,5154.8028,N,00429.1967,E,2,04,02,+0005,M,+047,M,00,0000*6B"
2020-12-09T10:35:30.274230,"$YXMTW,36.9,C*1E"
2020-12-09T10:35:30.282442,"$GPGLL,5154.8028,N,00429.1967,E,093528.00,A*00"
2020-12-09T10:35:30.291492,"$GPVTG,246.0,T,,,000.0,N,000.1,K*2C"
2020-12-09T10:35:30.296111,"$GPROT,+0002.0,A*28"
2020-12-09T10:35:30.304959,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:35:30.315628,"$GPZDA,093529.00,09,12,2020,-02,00*47"
2020-12-09T10:35:30.432001,"$GPHDT,220.3,T*36"
2020-12-09T10:35:30.454292,"$GPRMC,093528,A,5154.8028,N,00429.1967,E,000.0,246.,091220,01.,E*4B"
2020-12-09T10:35:30.504333,"$GPGGA,093530.09,5154.8024,N,00429.1965,E,2,10,1.0,8.4,M,44.9,M,,*60"
2020-12-09T10:35:30.506003,"$HEROT,13.22,A*29"
2020-12-09T10:35:30.539964,"$HCHDT,256.2,T*2A"
2020-12-09T10:35:30.627838,"$GPVTG,201.5,T,201.0,M,0.1,N,0.1,K,D*23"
2020-12-09T10:35:30.631964,"$GPHDT,220.3,T*36"
2020-12-09T10:35:30.652267,"$GPRMC,093528,A,5154.8027,N,00429.1967,E,000.1,242.,091220,01.,E*41"
2020-12-09T10:35:30.684687,"$WIMWV,317.4,R,10.0,N,A*13"
2020-12-09T10:35:30.730280,"$VDVBW,000.35,,A,00.00,00.00,V,,V,00.00,V*70"
2020-12-09T10:35:30.787875,"$HEROT,9.79,A*1C"
2020-12-09T10:35:30.792965,"$VDVLW,9968.24,N,5898.25,N*5C"
2020-12-09T10:35:30.836453,"$WIMDA,29.7899,I,1.0088,B,-0.4,C,,,,,,,213.8,T,213.3,M,9.9,N,5.1,M*39"
2020-12-09T10:35:30.838129,"$GPHDT,220.3,T*36"
2020-12-09T10:35:30.852269,"$GPRMC,093528,A,5154.8026,N,00429.1967,E,000.1,241.,091220,01.,E*43"
2020-12-09T10:35:30.911630,"$GPZDA,093530.59,09,12,2020,00,00*6C"
2020-12-09T10:35:31.032002,"$GPHDT,220.3,T*36"
2020-12-09T10:35:31.050079,"$YXXDR,C,-6.6,C,WCHR,C,-6.5,C,WCHT,C,,C,HINX,P,1.0078,B,STNP*46"
2020-12-09T10:35:31.056009,"$GPRMC,093529,A,5154.8026,N,00429.1967,E,000.1,240.,091220,01.,E*43"
2020-12-09T10:35:31.073890,"$HEROT,7.32,A*1D"
2020-12-09T10:35:31.086028,"$HCHDT,256.5,T*2D"
2020-12-09T10:35:31.156628,"$SDDPT,5.94,0.00,100.0*5C"
2020-12-09T10:35:31.165600,"$YXXDR,A,-4.5,D,PTCH,A,0.2,D,ROLL*73"
2020-12-09T10:35:31.220657,"$WIMWV,311.5,R,9.6,N,A*2A"
2020-12-09T10:35:31.231978,"$GPHDT,220.2,T*37"
2020-12-09T10:35:31.237164,"$SDDBT,19.49,f,5.94,M,3.24,F*0E"
2020-12-09T10:35:31.254326,"$GPRMC,093529,A,5154.8026,N,00429.1966,E,000.1,240.,091220,01.,E*42"
2020-12-09T10:35:31.272718,"$GPGGA,093529,5154.8026,N,00429.1966,E,2,04,02,+0005,M,+047,M,00,0000*65"
2020-12-09T10:35:31.277882,"$YXMTW,36.9,C*1E"
2020-12-09T10:35:31.284479,"$GPGLL,5154.8026,N,00429.1966,E,093529.00,A*0E"
2020-12-09T10:35:31.291532,"$GPVTG,240.0,T,,,000.1,N,000.1,K*2B"
2020-12-09T10:35:31.296139,"$GPROT,+0001.7,A*2C"
2020-12-09T10:35:31.305004,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:35:31.315719,"$GPZDA,093530.00,09,12,2020,-02,00*4F"
2020-12-09T10:35:31.359850,"$HEROT,6.75,A*1F"
2020-12-09T10:35:31.432016,"$GPHDT,220.2,T*37"
2020-12-09T10:35:31.454304,"$GPRMC,093529,A,5154.8026,N,00429.1966,E,000.1,240.,091220,01.,E*42"
2020-12-09T10:35:31.504395,"$GPGGA,093531.09,5154.8024,N,00429.1965,E,2,10,1.0,8.4,M,44.9,M,,*61"
2020-12-09T10:35:31.539994,"$HCHDT,256.7,T*2F"
2020-12-09T10:35:31.627878,"$GPVTG,192.7,T,192.2,M,0.1,N,0.1,K,D*23"
2020-12-09T10:35:31.631982,"$GPHDT,220.2,T*37"
2020-12-09T10:35:31.643869,"$HEROT,7.88,A*1C"
2020-12-09T10:35:31.652304,"$GPRMC,093529,A,5154.8026,N,00429.1966,E,000.1,238.,091220,01.,E*4D"
2020-12-09T10:35:31.682687,"$WIMWV,303.2,R,7.9,N,A*2F"
2020-12-09T10:35:31.730330,"$VDVBW,000.35,,A,00.00,00.00,V,,V,00.00,V*70"
2020-12-09T10:35:31.795019,"$VDVLW,9968.24,N,5898.25,N*5C"
2020-12-09T10:35:31.834500,"$WIMDA,29.7928,I,1.0089,B,-0.4,C,,,,,,,199.9,T,199.4,M,7.8,N,4.0,M*3A"
2020-12-09T10:35:31.836164,"$GPHDT,220.2,T*37"
2020-12-09T10:35:31.854325,"$GPRMC,093529,A,5154.8026,N,00429.1966,E,000.1,238.,091220,01.,E*4D"
2020-12-09T10:35:31.909692,"$GPZDA,093531.59,09,12,2020,00,00*6D"
2020-12-09T10:35:31.932036,"$HEROT,10.88,A*2A"
2020-12-09T10:35:32.032031,"$GPHDT,220.2,T*37"
2020-12-09T10:35:32.047981,"$YXXDR,C,-5.3,C,WCHR,C,-5.3,C,WCHT,C,,C,HINX,P,1.0079,B,STNP*44"
2020-12-09T10:35:32.054332,"$GPRMC,093530,A,5154.8026,N,00429.1966,E,000.1,238.,091220,01.,E*45"
2020-12-09T10:35:32.084034,"$HCHDT,256.6,T*2E"
2020-12-09T10:35:32.152685,"$SDDPT,5.97,0.00,100.0*5F"
2020-12-09T10:35:32.163645,"$YXXDR,A,-4.5,D,PTCH,A,0.2,D,ROLL*73"
2020-12-09T10:35:32.218700,"$WIMWV,284.9,R,5.7,N,A*26"
2020-12-09T10:35:32.222042,"$HEROT,14.88,A*2E"
2020-12-09T10:35:32.231266,"$SDDBT,19.58,f,5.97,M,3.26,F*0F"
2020-12-09T10:35:32.234080,"$GPHDT,220.2,T*37"
2020-12-09T10:35:32.254352,"$GPRMC,093530,A,5154.8026,N,00429.1966,E,000.0,238.,091220,01.,E*44"
2020-12-09T10:35:32.272781,"$GPGGA,093530,5154.8026,N,00429.1966,E,2,04,02,+0005,M,+047,M,00,0000*6D"
2020-12-09T10:35:32.274357,"$YXMTW,36.9,C*1E"
2020-12-09T10:35:32.282518,"$GPGLL,5154.8026,N,00429.1966,E,093530.00,A*06"
2020-12-09T10:35:32.291587,"$GPVTG,238.2,T,,,000.0,N,000.1,K*27"
2020-12-09T10:35:32.296194,"$GPROT,+0001.4,A*2F"
2020-12-09T10:35:32.305102,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:35:32.315753,"$GPZDA,093531.00,09,12,2020,-02,00*4E"
2020-12-09T10:35:32.432021,"$GPHDT,220.3,T*36"
2020-12-09T10:35:32.454386,"$GPRMC,093530,A,5154.8026,N,00429.1966,E,000.0,238.,091220,01.,E*44"
2020-12-09T10:35:32.504451,"$GPGGA,093532.09,5154.8024,N,00429.1965,E,2,10,1.0,8.3,M,44.9,M,,*65"
2020-12-09T10:35:32.506100,"$HEROT,17.60,A*2B"
2020-12-09T10:35:32.546077,"$HCHDT,256.3,T*2B"
