timestamp,payload,time,lat,lon,hdg,rsa_0,rpm_0,rsa_2,rpm_2,rsa_1,rpm_1
2020-12-09 11:12:56.386087,"$GPRMC,101254,A,5153.7526,N,00428.6217,E,006.6,190.,091220,01.,E*4C",2020-12-09 11:12:56.386087,51.537526,4.28621,202.46713032869673,539.2110459190471,11140.83955304442,482.4763447404951,8902.844609773501,197.42729081264756,8390.74267032832
2020-12-09 11:12:56.586094,"$GPRMC,101254,A,5153.7519,N,00428.6212,E,006.6,192.,091220,01.,E*47",2020-12-09 11:12:56.586094,51.537519,4.28621,203.06714801444042,539.2155956537323,11314.897907054763,246.09286512204534,8980.152598646828,198.19160266216352,8419.933998539304
2020-12-09 11:12:56.786071,"$GPRMC,101254,A,5153.7516,N,00428.6210,E,006.6,192.,091220,01.,E*4A",2020-12-09 11:12:56.786071,51.537516,4.28621,203.67826223886343,539.22,11325.72756018354,180.83970079723528,8999.573506354873,198.95970080460913,8431.365290310578
2020-12-09 11:12:56.986050,"$GPRMC,101255,A,5153.7512,N,00428.6208,E,006.6,192.,091220,01.,E*46",2020-12-09 11:12:56.986050,51.537512,4.2862,204.36693441097918,539.22,11293.98461917969,181.80319923078966,8980.725842166943,199.74693083988416,8418.077119353595
2020-12-09 11:12:57.186042,"$GPRMC,101255,A,5153.7509,N,00428.6206,E,006.6,193.,091220,01.,E*43",2020-12-09 11:12:57.186042,51.537509,4.2862,204.98940792992946,539.22,11321.984992532934,182.6866265344351,9016.578958026937,200.5492721195103,8387.593658646278
2020-12-09 11:12:57.386031,"$GPRMC,101255,A,5153.7509,N,00428.6206,E,006.6,193.,091220,01.,E*43",2020-12-09 11:12:57.386031,51.537509,4.2862,205.77810129936356,539.22,11332.36449954281,183.53058522606946,9024.865155618818,201.36931860230152,8344.467005076142
2020-12-09 11:12:57.586015,"$GPRMC,101255,A,5153.7503,N,00428.6199,E,006.6,195.,091220,01.,E*4A",2020-12-09 11:12:57.586015,51.537502999999994,4.28619,206.48912,539.22,11308.292498192695,184.35216476337706,9014.175200677078,201.9820254723358,8359.707465772488
2020-12-09 11:12:57.786045,"$GPRMC,101255,A,5153.7499,N,00428.6197,E,006.6,195.,091220,01.,E*46",2020-12-09 11:12:57.786045,51.537499,4.28619,207.28925651245478,539.1983562210015,11177.616367217812,185.15017004936917,9036.659695314669,202.4,8370.46951397941
2020-12-09 11:12:57.986032,"$GPRMC,101256,A,5153.7496,N,00428.6194,E,006.6,195.,091220,01.,E*49",2020-12-09 11:12:57.986032,51.537496000000004,4.28619,208.0893319800609,539.1882777953069,11254.31469115192,185.9519007836366,9008.95668457906,202.4,8377.334051967176
2020-12-09 11:12:58.186026,"$GPRMC,101256,A,5153.7493,N,00428.6191,E,006.6,195.,091220,01.,E*49",2020-12-09 11:12:58.186026,51.537493000000005,4.28619,208.87813017278026,539.2148475679626,11383.015917994813,186.61361412582247,8941.514903518804,202.4,8395.907415637914
2020-12-09 11:12:58.386022,"$GPRMC,101256,A,5153.7493,N,00428.6191,E,006.6,195.,091220,01.,E*49",2020-12-09 11:12:58.386022,51.537493000000005,4.28619,209.611731005729,539.2146550603743,11352.043829676468,186.6335823756702,8956.057855664923,202.4,8397.235653772643
