timestamp,payload
2020-12-09T10:27:21.808786,"$WIMDA,29.7780,I,1.0084,B,-0.5,C,,,,,,,177.2,T,176.7,M,9.0,N,4.6,M*33"
2020-12-09T10:27:21.885934,"$GPZDA,092721.59,09,12,2020,00,00*6F"
2020-12-09T10:27:21.890252,"$HEROT,10.46,A*28"
2020-12-09T10:27:22.022271,"$YXXDR,C,-6.5,C,WCHR,C,-6.5,C,WCHT,C,,C,HINX,P,1.0076,B,STNP*4B"
2020-12-09T10:27:22.058336,"$HCHDT,256.3,T*2B"
2020-12-09T10:27:22.142116,"$YXXDR,A,-4.6,D,PTCH,A,-1.2,D,ROLL*5C"
2020-12-09T10:27:22.174235,"$HEROT,9.68,A*1C"
2020-12-09T10:27:22.181042,"$SDDPT,5.97,0.00,100.0*5F"
2020-12-09T10:27:22.197019,"$WIMWV,280.6,R,8.5,N,A*22"
2020-12-09T10:27:22.234303,"$GPHDT,220.2,T*37"
2020-12-09T10:27:22.259506,"$SDDBT,19.58,f,5.97,M,3.26,F*0F"
2020-12-09T10:27:22.279061,"$GPGGA,092720,5154.8023,N,00429.1965,E,2,07,01,+0008,M,+047,M,00,0000*64"
2020-12-09T10:27:22.300250,"$YXMTW,36.9,C*1E"
2020-12-09T10:27:22.314652,"$GPRMC,092720,A,5154.8023,N,00429.1965,E,000.0,341.,091220,01.,E*4F"
2020-12-09T10:27:22.336886,"$GPGLL,5154.8023,N,00429.1965,E,092720.00,A*02"
2020-12-09T10:27:22.355886,"$GPVTG,341.5,T,,,000.0,N,000.1,K*2F"
2020-12-09T10:27:22.364489,"$GPROT,-0001.5,A*28"
2020-12-09T10:27:22.381361,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-12-09T10:27:22.402029,"$GPZDA,092721.00,09,12,2020,-02,00*4C"
2020-12-09T10:27:22.460361,"$HEROT,7.78,A*13"
2020-12-09T10:27:22.478656,"$GPGGA,092722.09,5154.8024,N,00429.1966,E,2,9,1.2,6.8,M,44.9,M,,*5B"
2020-12-09T10:27:22.516313,"$HCHDT,256.4,T*2C"
2020-12-09T10:27:22.598175,"$GPVTG,58.7,T,58.2,M,0.0,N,0.0,K,D*23"
2020-12-09T10:27:22.653002,"$WIMWV,281.4,R,7.8,N,A*23"
2020-12-09T10:27:22.698689,"$VDVBW,000.40,,A,00.00,00.00,V,,V,00.00,V*72"
2020-12-09T10:27:22.746302,"$HEROT,5.75,A*1C"
2020-12-09T10:27:22.761361,"$VDVLW,9968.19,N,5898.20,N*57"
2020-12-09T10:27:22.804892,"$WIMDA,29.7810,I,1.0085,B,-0.5,C,,,,,,,177.7,T,177.2,M,7.7,N,4.0,M*3A"
2020-12-09T10:27:22.881996,"$GPZDA,092722.59,09,12,2020,00,00*6C"
2020-12-09T10:27:23.018342,"$YXXDR,C,-6.0,C,WCHR,C,-6.0,C,WCHT,C,,C,HINX,P,1.0077,B,STNP*4A"
2020-12-09T10:27:23.032365,"$HEROT,4.88,A*1F"
2020-12-09T10:27:23.054383,"$HCHDT,256.2,T*2A"
2020-12-09T10:27:23.135997,"$YXXDR,A,-4.3,D,PTCH,A,0.4,D,ROLL*73"
