timestamp,payload
2020-11-27T13:59:09.817740,"$GPDTM,W84,,0,N,0,E,+0,W84*5A"
2020-11-27T13:59:09.832629,"$HCHDT,93.1,T*12"
2020-11-27T13:59:09.891453,"$WIMWV,352.2,R,15.2,N,A*13"
2020-11-27T13:59:09.900397,"$GPZDA,125907.00,27,11,2020,-02,00*44"
2020-11-27T13:59:09.942662,"$HEROT,-2.01,A*35"
2020-11-27T13:59:09.978660,"$GPVTG,119.5,T,119.0,M,7.1,N,13.1,K,D*16"
2020-11-27T13:59:10.058313,"$GPZDA,125909.80,27,11,2020,00,00*6D"
2020-11-27T13:59:10.228713,"$GPHDT,117.0,T*32"
2020-11-27T13:59:10.232710,"$HEROT,-2.27,A*31"
2020-11-27T13:59:10.343053,"$GPGGA,125910.10,5153.8042,N,00428.3785,E,2,9,0.9,8.7,M,44.9,M,,*5D"
2020-11-27T13:59:10.374652,"$HCHDT,93.2,T*11"
2020-11-27T13:59:10.387459,"$GPGGA,125908,5153.8039,N,00428.3810,E,2,04,06,+0006,M,+047,M,00,0000*6B"
2020-11-27T13:59:10.433453,"$WIMWV,351.9,R,15.2,N,A*1B"
2020-11-27T13:59:10.511386,"$SDDPT,7.71,0.00,100.0*55"
2020-11-27T13:59:10.514684,"$HEROT,-2.11,A*34"
2020-11-27T13:59:10.531043,"$GPRMC,125908,A,5153.8039,N,00428.3810,E,007.1,119.,271120,01.,E*4C"
2020-11-27T13:59:10.583135,"$WIMDA,30.0733,I,1.0184,B,6.7,C,,,,,,,103.9,T,103.4,M,8.2,N,4.2,M*12"
2020-11-27T13:59:10.589938,"$SDDBT,25.29,f,7.71,M,4.21,F*0C"
2020-11-27T13:59:10.629253,"$GPGLL,5153.8039,N,00428.3810,E,125908.00,A*07"
2020-11-27T13:59:10.630775,"$YXMTW,36.9,C*1E"
2020-11-27T13:59:10.704253,"$GPVTG,119.6,T,,,007.1,N,013.2,K*24"
2020-11-27T13:59:10.714529,"$YXXDR,C,1.4,C,WCHR,C,2.9,C,WCHT,C,,C,HINX,P,1.0174,B,STNP*46"
2020-11-27T13:59:10.747093,"$VDVBW,007.62,,A,00.00,00.00,V,,V,00.00,V*75"
2020-11-27T13:59:10.748946,"$GPROT,-0005.8,A*21"
